trial_id,label,label_name,hit,timed_out,outcome,fighting,final_x,dist_final,mean_dist,min_dist,frac_correct_side,n_reversals,n_reversals_wrong,n_reversals_correct,peak_excursion,n_frames,trial_duration_s,reaction_frames,reaction_s,game,subject,session
14,1,RIGHT,True,False,hit,False,740.0,30.0,330.8310810810811,30.0,0.6199324324324325,9,4,5,340.0,592,9.866666666666667,18.0,0.3,graph_ml,Subject_002,Session_003
15,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_003
16,1,RIGHT,True,False,hit,False,740.0,30.0,311.98319327731093,30.0,0.5504201680672269,12,6,6,340.0,476,7.933333333333334,0.0,0.0,graph_ml,Subject_002,Session_003
17,1,RIGHT,True,False,hit,False,740.0,30.0,276.30434782608694,30.0,0.6992753623188406,8,4,4,340.0,552,9.2,166.0,2.7666666666666666,graph_ml,Subject_002,Session_003
18,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,391.72905525846704,330.0,0.016042780748663103,2,1,1,10.0,561,9.35,381.0,6.35,graph_ml,Subject_002,Session_003
19,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,429.19488817891374,292.0,0.1501597444089457,2,1,1,48.0,313,5.216666666666667,95.0,1.5833333333333333,graph_ml,Subject_002,Session_003
20,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,graph_ml,Subject_002,Session_003
21,1,RIGHT,True,False,hit,False,740.0,30.0,197.07766990291262,30.0,1.0,2,0,2,340.0,206,3.433333333333333,0.0,0.0,graph_ml,Subject_002,Session_003
22,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_003
23,1,RIGHT,True,False,hit,False,740.0,30.0,265.6115107913669,30.0,0.6115107913669064,2,2,0,340.0,278,4.633333333333334,108.0,1.8,graph_ml,Subject_002,Session_003
24,1,RIGHT,True,False,hit,False,740.0,30.0,221.86896551724138,30.0,0.8275862068965517,4,2,2,340.0,290,4.833333333333333,50.0,0.8333333333333334,graph_ml,Subject_002,Session_003
25,0,LEFT,True,False,hit,False,60.0,0.0,171.72881355932202,0.0,1.0,6,0,6,340.0,236,3.933333333333333,0.0,0.0,graph_ml,Subject_002,Session_003
26,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_003
27,0,LEFT,True,False,hit,False,60.0,0.0,216.9624060150376,0.0,0.7744360902255639,11,1,10,340.0,532,8.866666666666667,120.0,2.0,graph_ml,Subject_002,Session_003
28,1,RIGHT,True,False,hit,False,740.0,30.0,208.58695652173913,30.0,1.0,2,0,2,340.0,184,3.066666666666667,0.0,0.0,graph_ml,Subject_002,Session_003
29,0,LEFT,False,True,wrong_paddle,False,622.0,562.0,363.6119402985075,330.0,0.014925373134328358,4,3,1,10.0,603,10.05,466.0,7.766666666666667,graph_ml,Subject_002,Session_003
30,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,440.7191011235955,274.0,0.24344569288389514,2,1,1,66.0,267,4.45,31.0,0.5166666666666667,graph_ml,Subject_002,Session_003
31,0,LEFT,False,True,wrong_paddle,False,734.0,674.0,397.3167495854063,276.0,0.17412935323383086,16,11,5,64.0,603,10.05,86.0,1.4333333333333333,graph_ml,Subject_002,Session_003
32,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,407.07511737089203,312.0,0.07276995305164319,4,1,3,28.0,426,7.1,224.0,3.7333333333333334,graph_ml,Subject_002,Session_003
33,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,509.0,338.0,0.005813953488372093,0,0,0,2.0,172,2.8666666666666667,0.0,0.0,graph_ml,Subject_002,Session_003
34,0,LEFT,False,True,timeout_close_weak,False,394.0,334.0,339.9800995024876,334.0,0.004975124378109453,1,1,0,6.0,603,10.05,600.0,10.0,graph_ml,Subject_002,Session_003
35,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_003
36,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,407.0364583333333,262.0,0.4192708333333333,14,5,9,78.0,384,6.4,22.0,0.36666666666666664,graph_ml,Subject_002,Session_003
37,1,RIGHT,False,True,timeout_close_strong,False,604.0,166.0,351.3698175787728,166.0,0.1890547263681592,6,2,4,204.0,603,10.05,489.0,8.15,graph_ml,Subject_002,Session_003
38,1,RIGHT,True,False,hit,False,740.0,30.0,254.85454545454544,30.0,0.7151515151515152,10,6,4,340.0,330,5.5,94.0,1.5666666666666667,graph_ml,Subject_002,Session_003
39,1,RIGHT,False,True,timeout_wrong,False,290.0,480.0,375.1162790697674,370.0,0.0,1,1,0,0.0,602,10.033333333333333,,,graph_ml,Subject_002,Session_003
